,filename,matched_label,label_group,similarity_score
5805,tess2018206045859-s0001-0000000038586438-0120-s_lc.fits,outlier,outlier,0.4062119566037953
5806,tess2018206045859-s0001-0000000350560503-0120-s_lc.fits,PM*,stellar,0.8126685081936476
5807,tess2018206045859-s0001-0000000369219604-0120-s_lc.fits,outlier,outlier,0.41350225819162206
5808,tess2018206045859-s0001-0000000044564975-0120-s_lc.fits,outlier,outlier,0.3733072559741773
5809,tess2018206045859-s0001-0000000316967499-0120-s_lc.fits,outlier,outlier,0.4970868120075598
5810,tess2018206045859-s0001-0000000139090254-0120-s_lc.fits,outlier,outlier,0.38841849114902655
5811,tess2018206045859-s0001-0000000382383386-0120-s_lc.fits,outlier,outlier,0.47133888288403303
5812,tess2018206045859-s0001-0000000348771179-0120-s_lc.fits,outlier,outlier,0.543812932178745
5813,tess2018206045859-s0001-0000000287149148-0120-s_lc.fits,outlier,outlier,0.46315677743653955
5814,tess2018206045859-s0001-0000000147332208-0120-s_lc.fits,outlier,outlier,0.5951076646593039
5815,tess2018206045859-s0001-0000000355738164-0120-s_lc.fits,*,stellar,0.9019647322384807
5816,tess2018206045859-s0001-0000000079405861-0120-s_lc.fits,Pl?,planet_like,0.6034575612515284
5817,tess2018206045859-s0001-0000000234305804-0120-s_lc.fits,outlier,outlier,0.34195879465078144
5818,tess2018206045859-s0001-0000000326393466-0120-s_lc.fits,PM*,stellar,0.9180926453225559
5819,tess2018206045859-s0001-0000000280051329-0120-s_lc.fits,outlier,outlier,0.5245143654473772
5820,tess2018206045859-s0001-0000000274012361-0120-s_lc.fits,outlier,outlier,0.5586787326507994
5821,tess2018206045859-s0001-0000000140579847-0120-s_lc.fits,outlier,outlier,0.5226532064313517
5822,tess2018206045859-s0001-0000000029822192-0120-s_lc.fits,outlier,outlier,0.40041939338461313
5823,tess2018206045859-s0001-0000000375092757-0120-s_lc.fits,outlier,outlier,0.4200193007585003
5824,tess2018206045859-s0001-0000000092450247-0120-s_lc.fits,*,stellar,0.8549131779445951
5825,tess2018206045859-s0001-0000000348993107-0120-s_lc.fits,*,stellar,0.804185323462381
5826,tess2018206045859-s0001-0000000167812509-0120-s_lc.fits,*,stellar,0.710069387924264
5827,tess2018206045859-s0001-0000000159843558-0120-s_lc.fits,outlier,outlier,0.4285654575359287
5828,tess2018206045859-s0001-0000000289840926-0120-s_lc.fits,outlier,outlier,0.35996428844444683
5829,tess2018206045859-s0001-0000000293482385-0120-s_lc.fits,outlier,outlier,0.43819220901709155
5830,tess2018206045859-s0001-0000000453079788-0120-s_lc.fits,err,outlier,0.7662834839123279
5831,tess2018206045859-s0001-0000000273825621-0120-s_lc.fits,err,outlier,0.8123606895167766
5832,tess2018206045859-s0001-0000000300656986-0120-s_lc.fits,outlier,outlier,0.4847910320761514
5833,tess2018206045859-s0001-0000000349518145-0120-s_lc.fits,Pl,planet_like,0.9495127985220679
5834,tess2018206045859-s0001-0000000262874477-0120-s_lc.fits,outlier,outlier,0.40924806991502455
5835,tess2018206045859-s0001-0000000231914854-0120-s_lc.fits,outlier,outlier,0.42434872059044043
5836,tess2018206045859-s0001-0000000179213889-0120-s_lc.fits,outlier,outlier,0.49959860068377077
5837,tess2018206045859-s0001-0000000139468326-0120-s_lc.fits,outlier,outlier,0.48812078664835684
5838,tess2018206045859-s0001-0000000204418296-0120-s_lc.fits,outlier,outlier,0.5064680892944666
5839,tess2018206045859-s0001-0000000261259521-0120-s_lc.fits,outlier,outlier,0.49412793064403543
5840,tess2018206045859-s0001-0000000393978805-0120-s_lc.fits,outlier,outlier,0.42680772542545403
5841,tess2018206045859-s0001-0000000253928234-0120-s_lc.fits,outlier,outlier,0.41695332852134737
5842,tess2018206045859-s0001-0000000271891360-0120-s_lc.fits,outlier,outlier,0.5671585158678276
5843,tess2018206045859-s0001-0000000406320735-0120-s_lc.fits,outlier,outlier,0.4546101421060037
5844,tess2018206045859-s0001-0000000179305059-0120-s_lc.fits,outlier,outlier,0.43650509477853006
5845,tess2018206045859-s0001-0000000441420236-0120-s_lc.fits,Pl,planet_like,0.8028394606889077
5846,tess2018206045859-s0001-0000000129636548-0120-s_lc.fits,err,outlier,0.7224706369189553
5847,tess2018206045859-s0001-0000000425863844-0120-s_lc.fits,outlier,outlier,0.47348967053747004
5848,tess2018206045859-s0001-0000000389674804-0120-s_lc.fits,outlier,outlier,0.5533194674893669
5849,tess2018206045859-s0001-0000000350478801-0120-s_lc.fits,err,outlier,0.788062728108445
5850,tess2018206045859-s0001-0000000197641992-0120-s_lc.fits,Pl,planet_like,0.7151756950968118
